file,url
trm-fc/piero-concialdi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/603f6877-9d1a-4e06-8add-5d509c6334c5/773591796.png
trm-fc/paolo-scienza.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/6c07bf7d-f2a0-4bc5-ab3c-e09502c2cdb5/748119889.png
trm-fc/walid-khribech.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/288910842.png
trm-fc/antonio-ferrara.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/bf363528-ef13-42bc-b13b-866ecdda6f47/100056163.png
trm-fc/vincenzo-corvino.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/cb80c134-3ca8-409a-a7b2-75299952b4b1/698030308.png
underdogs-fc/gianmarco-chironi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/c230f90d-ccaf-4563-af89-61b57f1ea2db/733629037.png
underdogs-fc/roberto-taliento.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/9186fb79-5b7c-4606-8a87-afc19c112e74/896927041.png
underdogs-fc/andrea-gorgoglione.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/f1a41251-e464-4511-b4f1-f0983e7e0520/327821895.png
underdogs-fc/lyncoln-oliveira.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/05ce6240-900a-43a6-9a1b-9241fb2181f0/475890405.png
underdogs-fc/riccardo-bertaglio.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/7a107236-db68-4937-ae1c-31656d4b5fe9/12548557.png
underdogs-fc/tommaso-caldera.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/378ad449-41a1-41f5-ab53-e9454498926d/413877077.png
underdogs-fc/alessandro-cannataro.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/c78f442c-f2f9-41cf-be52-74b7c169b311/83917306.png
underdogs-fc/andrea-derrico.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/37675568-bdde-4c9e-a9b3-4d8c1a735ef2/816245053.png
underdogs-fc/cristhian-canhoto.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/f9a33d68-e954-4294-acdb-fb51a4f6d252/498286018.png
underdogs-fc/domenico-rossi.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/bfef7206-b70f-41d8-928e-d97159a90906/115788634.png
underdogs-fc/mario-prezioso.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/4936e5f4-8053-4067-aea5-118b39d759da/9114995.png
underdogs-fc/jorginho-fernandes.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/013639f1-83ed-42f1-89e2-b0e03a2f7615/558282888.png
underdogs-fc/matteo-perrotti.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/174d37e6-8fb6-411c-a0e7-ec8782da00c5/775470566.png
zebras-fc/alberto-calabro.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/84025821.png
zebras-fc/luca-mascherpa.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/422139946.png
zebras-fc/lorenzo-matera.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/ff6780ed-7043-4780-b1d4-ef2fe83d52aa/277409516.png
zebras-fc/carlo-alletto.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/824179826.png
zebras-fc/christian-negri.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/825673439.png
zebras-fc/jacopo-tirapelle.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/518be53d-6fed-405a-b012-7eb52ee1652c/343077460.png
zebras-fc/lorenzo-pagani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/661934147.png
zebras-fc/luca-meregalli.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/100752664.png
zebras-fc/andrea-derrico.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/37675568-bdde-4c9e-a9b3-4d8c1a735ef2/816245053.png
zebras-fc/matia-iervolino.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/271893539.png
zebras-fc/vittorio-mehmetaj.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/449581147.png
zebras-fc/marco-gallizia.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/seasonTeamPlayer/6304d801-86a3-42ea-be4d-bafe3dad9044/933840517.png
zebras-fc/andrea-vairani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/955c24d2-df42-4f92-b2a0-4e1290bf084a/876512548.png
zebras-fc/andrea-zingari.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/119120208.png
zebras-fc/elia-galligani.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/347799118.png
zebras-fc/emanuele-bardelloni.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/723214603.png
zebras-fc/salvatore-lillo.png,https://kingsleague.pro/_ipx/fit_outside&s_600x844/kama/production/player/image/293057580.png
